 none 	maybe 
 none 	wait  
 none 	the day after tomorrow    wednesday  
 none 	quite possibly  oh  oh  sorry  sorry   wednesday   yeah 
 none 	day after tomorrow  yeah 
 none 	maybe we can ask him about it 
 find_calendar_entry 	who s talking on  wednesday   
 none 	mmm 
 none 	i haven t  
 find_email 	j   jerry  never sent out a   sent out an email  did he  ever  
 none 	no  but he mentioned at the last meeting that someone was going to be talking  i forget who  uh 
 none 	oh  isn t ben 
 find_calendar_entry 	ben  i think it s ben actually  yeah  um  giving his job talk i think  um 
 none 	ben  then   ben 
 none 	ah 
 none 	sorry  i was just reading the screen 
 none 	o_k 
 none 	oh 
 none 	yeah 
 none 	so the uh  
 none 	that will be one   one thing we could do 
 create_single_reminder 	actually uh  have   um  also we can uh   start looking at the smartkom tables  and i will  
 none 	right 
 none 	i actually wanted to show that to you guys now but um 
 none 	do you want to trade 
 none 	um  no i  
 none 	i actually made a mistake because it   it fell asleep and when linux falls asleep on my machine it s   it doesn t wake up ever  so i had to reboot
 none 	oh  no 
 none 	and if i reboot without a network  i will not be able to start smartkom  because i need to have a network 
 none 	uh  
 none 	so we ll do that t  maybe uh  
 none 	but  o_k  but once you start   sart  start smartkom you can be on   you don t have to be on a network anymore  is that the deal 
 none 	yep 
 none 	ah  interesting 
 none 	why does smartkom need a network 
 none 	um   it looks up some stuff that  you know  is   is that   is in the   written by the operating system only if it   if you get a d_h_c_p request  so it   you know  my computer does not know its i_p address  you know 
 none 	ah 
 none 	you know  so 
 none 	unless it boots up with networking 
 none 	it s plugged in  yeah 
 none 	and i don t have an i_p address  they can t look up   they don t know who localhost is  and so forth and so forth 
 none 	hmm 
 none 	always fun 
 none 	but it s a  um  simple solution  we can just um  go downstairs and   and   and look at this  but maybe not today 
 none 	the other thing um  
 none 	i will   oh yeah 
 none 	o_k  i have to report um  data collection 
 none 	we interviewed fey 
 none 	mm hmm 
 none 	she s willing to do it  meaning be the wizard for the data collection  also maybe transcribe a little bit  if she has to  but also recruiting subjects  organizing them  and so forth 
 none 	so that looks good 
 none 	jerry however suggested that we should uh have a trial run with her  see whether she can actually do all the uh spontaneous  eloquent and creativeness that we uh expect of the wizard 
 create_calendar_entry 	and i talked to liz about this and it looks as if friday afternoon will be the time when we have a first trial run for the data 
 none 	so who would be the subject of this trial run 
 none 	pardon me 
 none 	who   will there be a  
 none 	is one   is you   one of you gonna be the subject  like are you  
 none 	um liz also volunteered to be the first subject  which i think might be even better than us guys 
 none 	good 
 none 	one of us  yeah 
 none 	if we do need her for the technical stuff  then of course one of you has to sort of uh   jump in 
 none 	i like how we ve   you guys have successfully narrowed it down 
 none 	 is one of you going to be the subject   is one of you   jump in 
 none 	reference  i haven t done it yet 
 none 	well i just figured it has to be someone who s  um  familiar enough with the data to cause problems for the wizard  so we can  uh  see if they re you know good 
 none 	oh plants  e  u  someone who can plant difficult things 
 none 	yeah 
 none 	i mean that s what we wanna check  right 
 none 	um 
 none 	well  in this case it s a p  it s a sort of testing of the wizard rather than of the subject  it s uh  
 none 	isn t that what it is 
 none 	yes w  we   we would like to test the wizard  but you know  if we take a subject that is completely unfamiliar with the task  or any of the set up  we get a more realistic you know  set up as  
 none 	i guess that would be reasonable 
 none 	yeah 
 none 	yeah 
 none 	i know  that s probably a good enough test of  
 none 	uh huh 
 none 	sort of having an actively antagonistic  uh  
 none 	yeah 
 none 	yeah 
 none 	that might be a little unfair 
 none 	um 
 none 	yeah 
 none 	i m sure if we uh    you think there s a chance we might need liz for  whatever  the technical side of things 
 none 	i m sure we can get other people around who don t know anything um  if we want another subject  you know  like i can drag ben into it or something 
 none 	yeah  yeah 
 none 	although he might cause problems but 
 none 	so  is it a experimental setup for the um  data collection totally ready   determined 
 none 	i like that   test the wizard  
 none 	i want that on a t_shirt 
 none 	um   i think it s   it s   it s   i mean   experimental setup u  on the technical issue yes  except we st 
 none 	i think we still need uh   a recording device for the wizard  just a tape recorder that s running in a room 
 none 	mm hmm 
 none 	but um   in terms of specifying the scenario  um   uh   uh   we ve gotten a little further but um   we wanted to wait until we know who is the wizard  and have the wizard partake in the ultimate sort of definition probe  
 none 	mm hmm 
 create_calendar_entry 	so   so if   if on friday it turns out that she really likes it and   and we really like her  then nothing should stop us from sitting down next week and getting all the details completely figured out 
 none 	mm hmm 
 none 	and um  
 none 	o_k  so the ideal task um  will have whatever
 none 	i don t know how much the structure of the evolving bayes net will af  affect   like we wanna   we wanna be able to collect as much of the variables that are needed for that  right  in the course of the task 
 none 	mmm yea some 
 none 	well not all of them but you know 
 none 	bu  e  e  e  i m even  
 none 	this   this tango  enter  vista is sort of  itself  an ad hoc scenario 
 none 	mm hmm 
 none 	mm hmm 
 none 	the   the basic u  um idea behind the uh data collection was the following 
 none 	the data we get from munich is very command line  simple linguistic stuff 
 none 	mm hmm 
 none 	hardly anything complicated 
 none 	no metaphors whatsoever 
 none 	mm hmm 
 none 	not a rich language 
 none 	so we wanted just to collect data  to get   that   that   that elicits more  uh  that elicits richer language 
 none 	mm hmm 
 none 	and we actually did not want to constrain it too much  you know  just see what people say 
 none 	mm hmm 
 none 	and then maybe we ll discover the phenomenon   the phenomena that we want to solve  you know  with whatever engine we   we come up with 
 none 	um 
 none 	so this   this   this is a parallel track  you know  there   they hopefully meet  but since  
 none 	o_k 
 none 	so in other words this data collection is more general  it could   it could be used for not just this task 
 none 	it should tell us  you know  what kind of phenomenon could occur  it should tell us also maybe something about the difference between people who think they speak to a computer versus people who think they speak to a human being and the sort of differences there 
 none 	mm hmm 
 none 	so it may get us some more information on the human machine pragmatics  um  that no one knows anything about  as of yesterday 
 none 	and uh   nothing has changed since then  so 
 none 	uh 
 none 	and secondly  now that of course we have sort of started to lick blood with this  and especially since um  
 none 	johno can t stop tango ing  we may actually include  you know  those   those intentions 
 none 	so now i think we should maybe have at least one navigational task with   with sort of explicit   uh not ex  it s implicit that the person wants to enter  and maybe some task where it s more or less explicit that the person wants to take a picture  or see it or something 
 none 	mm hmm 
 none 	mm hmm 
 none 	mm hmm 
 none 	so that we can label it  i mean  that s how we get a corpus that we can label 
 none 	mm hmm 
 none 	exactly 
 none 	whereas  you know  if we d just get data we d never know what they actually wanted  we d get no cues 
 none 	yep 
 none 	alrighty 
 none 	o_k 
 none 	that was that 
 none 	so is this the official end of the meeting now 
 none 	yep 
 none 	looks like it 
 search 	so what s  economics  the fallacy  
 none 	i just randomly label things 
 none 	ma 
 none 	so that has nothing to do with economics or anything 
 none 	oh  really  o_k 
 none 	maybe we ought to switch off these things before we continue 
 none 	o_k  switching o 
 none 	time 
 none 	thanks 
 none 	are you fey  oh  hi  i think we ve met before  like  i remember talking to you about aspect or something like that at some point or other  so 
 none 	i am fey  yeah  hi 
 none 	what day is today 
 none 	a couple times yeah  that s right  yeah 
 none 	it s the uh twenty   nineteenth 
 none 	nineteenth 
 none 	and you were my g_s_i briefly  until i dropped the class 
 none 	right  right 
 none 	oh that s right 
 none 	but 
 none 	well 
 none 	no offense  like 
 none 	o_k  wh  wh  yeah  o_k  some in  some introductions are in order 
 none 	oh  o_k sorry 
 none 	getting ahead of myself 
 none 	o_k  so  um  for those who don t know   everyone knows me  this is great  um  apart from that  sort of the old gang  johno and bhaskara have been with us from   from day one and um they re engaged in   in various activities  some of which you will hear about today  ami is um our counselor and spiritual guidance and um also interested in problems concerning reference of the more complex type  and um he sits in as a interested participant and helper 
 none 	yay 
 none 	hi 
 none 	well 
 none 	oh wow 
 none 	is that a good characterization  i don t know 
 none 	u  that s pretty good  i think  yeah  thanks 
 none 	o_k 
 none 	keith is not technically one of us yet  ha ha  but um it s too late for him now  so 
 none 	not yet 
 none 	 one of us  
 none 	yeah right  i ve got the headset on after all 
 none 	um  officially i guess he will be joining us in the summer 
 none 	yes 
 none 	and um hopefully it is by   by means of keith that we will be able to get a b  a better formal and a better semantic um idea of what a construction is and um how we can make it work for us  additionally his interest um surpasses um english because it also entails german  an extra capability of speaking and writing and understanding and reading that language 
 none 	and um  is there anyone who doesn t know nancy 
 none 	i made that joke already  nancy  sadly  the  i don t know myself  joke 
 none 	do you   do you know nancy  o_k 
 none 	me 
 none 	mm hmm 
 none 	i know nancy 
 none 	what 
 none 	you did  when 
 none 	uh before you came in 
 none 	oh 
 none 	about me or you 
 none 	man 
 none 	about me 
 none 	o_k  o_k 
 none 	you could do it about you 
 none 	well i didn t know  i didn t mean to be humor copying  but o_k  sorry 
 none 	yeah 
 none 	yes  i know myself  it s o_k  it s a  
 none 	o_k  and um fey is with us as of six days ago officially  officially  but in reality already um much much longer and um um next to some   some more or less bureaucratic uh stuff with the   the data collection she s also the wizard in the data collection
 none 	officially  yeah 
 none 	of oz 
 none 	um  we re sticking with the term  wizard   o_k  and um
 none 	it s very exciting 
 none 	yes  yes 
 none 	not witch like 
 none 	wizardette 
 none 	wizard 
 none 	wizardess 
 none 	sorceress  i think  wizard uh by by popular vote um
 none 	o_k 
 none 	wizard 
 none 	o_k 
 none 	didn t take a vote  o_k 
 none 	o_k  um  why don t we get started on that subject anyways 
 find_calendar_entry 	um  so we re about to collect data and um the uh s  the following things have happened since we last met   when will  we three   meet again   and um what happened is that um   a_   there was some confusion between you and jerry with the   that leading to your talking to catherine snow  and he was uh he   he agreed completely that some  something confusing happened 
 none 	more than three of us 
 none 	um his idea was to get sort of the l  the lists of mayors of the department  the students  it   it s exactly how you interpreted it  sort of s 
 none 	the list of majors in the department 
 none 	m  m  majors  majors  o_k  mayor   something i don t know about these o_k  o_k 
 none 	ma  majors  majors   mayors  
 none 	majors 
 none 	the department has many mayors 
 send_email 	majors and um just sending  the   the little write up that we did on to those email lists  uh  
 none 	yeah  yeah  yeah 
 none 	but  
 none 	yeah 
 none 	so it was really
 none 	carol snow who was confused  not me and not jerry 
 none 	yep  yep  yep  o_k 
 none 	so  so  that is uh  
 none 	that s good 
 create_single_reminder 	so  i  should still  do that   
 none 	yep 
 none 	o_k 
 none 	and using the thing that you wrote up 
 none 	and  
 none 	yep 
 none 	o_k 
 none 	wonderful 
 none 	and um we have a little description of asking peop  subjects to contact fey for you know recruiting them for our thing and um there was some confusion as to the consent form  which is basically that   that what what you just signed and since we have one already um  
 none 	right 
 none 	did jerry talk to you about maybe using our class  the students in the undergrad class that he s teaching  e 
 none 	um well he said um we   definitely  yes   however there is always more people in a   in a facul  uh in a department than are just taking his class or anybody else s class at the moment and one should sort of reach out and try and get them all 
 none 	yeah 
 none 	o_k  but th 
 none 	i guess it s that um people in his class cover a different set so   than the c  is the cogsci department that you were talking about  uh reaching out to  cuz we have you know people from other areas
 none 	i guess  see that s what i suggested to him  that people like   like jerry and george and et cetera just  
 none 	yeah 
 none 	advertise in their classes as well 
 none 	yeah or even i could   you know i could do the actual  
 none 	cuz i mean i   i know how to contact our students  so if there s something that you re sending out you can also s  um send me a copy  me or bhaskara could   either of us could post it to  uh is it   if it s a general solicitation that you know is just contact you then we can totally pro  post it to the news group so 
 none 	mm hmm 
 none 	that s generally the way it s done 
 none 	yeah 
 none 	a mailing list 
 none 	mm hmm 
 none 	yeah 
 none 	yeah 
 none 	do it  yeah 
 none 	that s  
 none 	o_k  so you ll send it or something so  
 none 	as a matter of fact  if you   if  
 create_single_reminder 	i can send it    i ll   send it   yeah  
 none 	you can send it to me  o_k 
 none 	now  i 
 none 	don t worry  we   this doesn t concern you anymore  robert  it s fine 
 find_email 	how   however i suggest that if  you    if you look at your email carefully you may think   you may find that you already have it  
 none 	oops 
 none 	already 
 none 	really 
 none 	oops 
 none 	probab 
 none 	maybe 
 none 	o_k 
 none 	i don t remember getting anything 
 none 	w  we ll see  anyhow  um the uh
 none 	yeah  not only cogsci  also we will talk about linguistics and of course computer science 
 none 	mm hmm 
 none 	um and then  secondly  we had  you may remember  um the problem with the re phrasing  that subject always re phrase sort of the task that uh we gave them  and so we had a meeting on friday talking about how to avoid that  and it proved finally fruitful in the sense that we came up with a new scenario for how to get the   the subject m  to really have intentions and sort of to act upon those  and um there the idea is now that next actually we   we need to hire one more person to actually do that job because it   it s getting more complicated  so if you know anyone interested in   in what i m about to describe  tell that person to   to write a mail to me or jerry soon  fast 
 none 	right 
 none 	um the idea now is to sort of come up with a high level of sort of abstract tasks  go shopping  um  take in uh a batch of art  um
 none 	 visit   do some sightseeing  blah blah blah blah blah  sort of analogous to what fey has started in   in   in compiling   compiling here and already   she has already gone to the trouble of   of anchoring it with specific um o  um entities and real world places you will find in heidelberg 
 none 	and um  so out of these f  s  these high level categories the subject can pick a couple  such as if   if there is a cop  uh a category in emptying your roll of film  the person can then decide
 none 	 o_k  i wanna do that at this place   sort of make up their own itinerary a  and   and tasks and the person is not allowed to take sort of this h  high level category list with them  but uh the person is able to take notes on a map that we will give him and the map will be a tourist s sort of schematic representation with   with symbols for the objects  and so  the person can maybe make a mental note that  ah yeah i wanted to go shopping here  and  i wanted to maybe take a picture of that  and  maybe um eat here  and then goes in and solves the task with the system  i_e fey  and um and we re gonna try out that   any questions 
 none 	so um y  you ll have those say somewhere what their intention was   so you still have the   the nice thing about having data where you know what the actual intention was 
 none 	mm hmm  yeah 
 none 	but they will um  
 none 	there s nothing that says you know
 none 	 these are the things you want to do  so they ll say  well these are the things i want to do  and  
 none 	right  so they ll have a little bit more natural interaction 
 none 	o_k 
 none 	hopefully 
 none 	mm hmm 
 none 	so they ll be given this map  which means that they won t have to like ask the system for in  for like high level information about where things are 
 none 	yeah it s a schematic tourist map  so it ll be uh i  it ll still require the   that information and
 none 	an 
 none 	it w  it doesn t have like streets on it that would allow them to figure out their way   o_k 
 none 	n  not   not   not really the street network 
 none 	nuh 
 none 	so you re just saying like what part of town the things are in or whatever 
 none 	yeah a  and um the map is more a means for them to have the buildings and their names and maybe some ma  ma  major streets and their names and we want to maybe ask them  if you have   get it sort of isolated street the   the  whatever   river street   and they know that   they have decided that  yes  that s where they want to do this kind of action um that they have it with them and they can actually read them or sort of have the label for the object because it s too hard to memorize all these st  strange german names 
 none 	mm hmm 
 find_calendar_entry 	and then  we re  going to have another   we re gonna have w  another  trial run i_e the first with that new setup   tomorrow   at two  and we have a real interesting subject which is ron kay for who   those who know him  he s the founder of i_c_i   so he ll   he s around seven  seventy years old  or something 
 none 	i didn t know he was the founder  that s  
 none 	o_k 
 none 	and he also approached me and he offered to help um our project and he was more thinking about some high level thinking tasks and i said  sure we need help you can come in as a subject  and he said  o_k   so that s what s gonna happen  tomorrow 
 none 	using this new   new um plan  o_k 
 none 	data 
 none 	new   new set up 
 none 	yeah 
 none 	which i ll hopefully sort of scrape together t 
 none 	but  thanks to fey  we already have sort of a nice blueprint and i can work with that 
 none 	questions  comments on that 
 none 	if not  we can move on 
 none 	no  no more questions 
 none 	so what s the s  this is what you made  fey  like so  
 none 	i m not sure i totally understand this but  
 none 	hmm 
 none 	i m not sure i totally understand everything that s being talked about but i   i imagine i ll c  just catch on 
 none 	um are you familiar with   with the   with the very rough setup of the data  experiment 
 none 	so it s just based on like the materials you had about heidelberg 
 none 	based on the web site  yeah  at the  
 none 	oh o_k there s a web site and then you could like um figure out what the cate  o_k 
 none 	right 
 none 	uh  this is where they re supposed to  
 none 	it s a tourist information web site  so 
 none 	o_k 
 none 	talk to a machine and it breaks down and then the human comes on 
 none 	yeah 
 none 	yeah 
 none 	the question is just sort of how do we get the tasks in their head that they have an intention of doing something and have a need to ask the system for something without giving them sort of a clear wording or phrasing of the task 
 none 	o_k 
 none 	o_k 
 none 	o_k 
 none 	o_k 
 none 	because what will happen then is that people repeat   repeat  or as much as they can  of that phrasing 
 none 	hmm 
 none 	um  are you worried about being able to identify  
 none 	o_k 
 none 	um  the   the goals that we ve d  you guys have been talking about are this   these you know identifying which of three modes um their question uh concerns  so it s like the enter versus view  
 none 	mm hmm 
 none 	yeah  we   we   we will sort of get a protocol of the prior interaction  right  that s where the instructor  the person we are going to hire  um and the subjects sit down together with these high level things and so th  the q  first question for the subject is   so these are things  you know  we thought a tourist can do  is there anything that interests you  
 none 	uh huh 
 none 	uh huh 
 none 	mm hmm 
 none 	mm hmm 
 none 	and the person can say  yeah  sure sh  this is something i would do  i would go shopping  
 none 	yeah  and then we can sort of   this s  instructor can say  well  uh then you   you may want to find out how to get over here because this is where the shopping district is  
 none 	mm hmm 
 none 	so the interaction beforehand will give them hints about how specific or how whatever though the kinds of questions that are going to ask during the actual session 
 none 	no  just sort of   o_k  what   what   what would you like to buy and then um o_k there you wanna buy a whatever cuckoos clocks o_k and the  there is a store there  so the task then for that person is t  finding out how to get there  right  that s sort of what s left 
 none 	yeah 
 none 	mm hmm 
 none 	mm hmm 
 none 	mm hmm 
 none 	and we know that the intention is to enter because we know that the person wants to buy a cuckoos clock 
 none 	o_k  that s what i mean so like those tasks are all gonna be um unambiguous about which of the three modes  right  o_k  so  t 
 none 	hopefully 
 none 	well  so the idea is to try to get the actual phrasing that they might use and try to interfere as little as possible with their choice of words  uh uh
 none 	hopefully 
 none 	yes  in a sense that s exactly the   the   the idea  which is never possible in a   in a s  in a lab situation  nuh 
 none 	well  u  u  the one experiment th  that   that   that i ve read somewhere  it was   they u  used pictures 
 none 	yep 
 none 	mm hmm 
 none 	so to   to uh actually um uh specify the   the tasks 
 none 	yeah 
 none 	uh  but you know i  i 
 none 	we had exactly that on our list of possible way  things so we   uh i even made a sort of a silly thing how that could work  how you control you are here you   you want to know how to get someplace  and this is the place and it s a museum and you want to do some  and   and   and there s a person looking at pictures 
 none 	so  you know  this is exactly getting someplace with the intention of entering and looking at pictures 
 none 	right 
 none 	however  not only was   the common census were   among all participants of friday s meeting was it s gonna be very laborious to   to make these drawings for each different things  all the different actions  if at all possible  and also people will get caught up in the pictures  so all of a sudden we ll get descriptions of pictures in there 
 none 	right 
 none 	right 
 none 	and people talking about pictures and pictorial representations and   um
 none 	hmm 
 none 	right 
 create_single_reminder 	i would s  i  would still be willing to  try it   
 none 	i mean  i  i m   i m not saying it s necessary but   but uh i  uh uh i  you might be able to combine you know text uh and   and some sort of picture and also uh i think it   it will be a good idea to show them the text and kind of chew the task and then take the test away   the   the   the   the   the text away so that they are not uh guided by   by by what you wrote  but can come up with their   with their own  
 none 	mm hmm  yeah 
 none 	we will  
 none 	yeah  they will have no more linguistic matter in front of them when they enter this room 
 none 	right 
 none 	o_k 
 none 	then i suggest we move on to the   to we have um uh the e_d_u project  let me make one more general remark  has sort of two   two side uh um actions  its um action items that we re do  dealing with  one is modifying the smartkom parser and the other one is modifying the smartkom natural language generation module  and um this is not too complicated but i m just mentioning it   put it in the framework because this is something we will talk about now 
 none 	um  i have some news from the generation  do you have news from the parser 
 none 	um  not  
 none 	by that look i  
 none 	yes  uh  i would really p  it would be better if i talked about it on friday 
 none 	o_k  yeah  wonderful  um  did you run into problems or did you run into not h  having time 
 none 	if that s o_k 
 none 	yeah 
 none 	but not   not any time part  
 none 	o_k  so that s good  that s better than running into problems 
 none 	o_k 
 none 	and um i   i do have some good news for the natural language generation however  and the good news is i guess it s done 
 none 	uh  meaning that tilman becker  who does the german one  actually took out some time and already did it in english for us 
 none 	and so the version he s sending us is already producing the english that s needed to get by in version one point one 
 none 	so i take it that was similar to the   what   what we did for the parsing 
 none 	yeah  i   i   it   even though the generator is a little bit more complex and it would have been  not changing one hundred words but maybe four hundred words  but it would have been
 none 	o_k 
 none 	o_k 
 none 	but this   this is i guess good news  and the uh   the time and especially bhaskara and uh   and um  
 none 	oh do i have it here 
 find_calendar_entry 	no  the time is now pretty much fixed   it s  the last week of april  until  the fourth of may  so it s  twenty sixth  through  fourth   
 none 	that  they ll be here  
 create_calendar_entry 	that they ll be here   so it s   it s extremely important that  the two of you   are also present in this town   during that time   
 none 	wait  what   what are the days 
 none 	april twenty sixth to the   may fourth 
 none 	yeah  something like that 
 none 	i ll probably be here 
 none 	yeah 
 none 	it s  
 none 	you will be here 
 find_calendar_entry 	there is a d   isn t  finals  coming up then pretty much  after that   
 none 	finals was that 
 none 	yeah w  it doesn t really have much meaning to grad students but final projects might 
 none 	yeah actually  that s true 
 none 	o_k 
 none 	that  
 none 	anyway  so this is  
 none 	well i ll be here working on something 
 none 	guaranteed  it s just uh will i be here  you know  in uh   i ll be here too actually but  
 none 	hmm 
 none 	no it s just um you know they re coming for us so that we can bug them and ask them more questions and sit down together and write sensible code and they can give some nice talks and stuff  but uh
 none 	ye 
 none 	just make a  
 none 	but it s not like we need to be with them twenty four hours a day s  for the seven days that they re here 
 none 	not   not unless you really really want to 
 none 	they re very dependent
 none 	not unless you really want to 
 none 	and they re both nice guys so you may   may want to 
 none 	o_k  that much from the parser and generator side  unless there are more questions on that 
 none 	so  no sample generator output yet 
 none 	no 
 none 	o_k 
 none 	it   just a mail that  you know  he s sending me the   the   the stuff soon and i was completely flabbergasted here and i   and that s also it s   it s going to produce the concept to speech uh blah blah blah information for   necessary for one point one in english   based on the english  you know  in english  so 
 none 	this is being sent  mm hmm 
 none 	o_k 
 none 	mm hmm 
 none 	i was like  o_k  we re done  
 none 	we re done 
 none 	so that was like one of the first l  you know  the first task was getting it working for english  so that s basically over now  is that right 
 none 	yeah 
 none 	so the basic requirement fulfilled 
 none 	um  the basic requirement is fulfilled
 none 	almost  when
 none 	andreas stolcke and   and his gang  when they have um changed the language model of the recognizer and the dictionary  then we can actually a  put it all together and you can speak into it and ask for t_v and movie information and then when if   if something actually happens and some answers come out  then we re done 
 none 	mm hmm 
 none 	mm hmm  so the speech recognizer also works  uh huh 
 none 	mm hmm 
 none 	toll 
 none 	mm hmm 
 none 	if   and they re kind of correct  and they kind of are   are correct  it s not just like anything 
 none 	so it s not done basically 
 none 	hmm 
 none 	right 
 none 	perhaps if the answers have something to do with the questions for example 
 none 	and they re mostly in english  so 
 none 	then um  
 none 	are they   is it using the database  the german t_v movie  o_k  so all the actual data might be german names 
 none 	yeah 
 none 	um well actually th  um
 none 	or are they all like american t_v programs 
 none 	um well  
 none 	i want to see
 none 	 die dukes von hazard 
 none 	the  
 none 	o_k  so you don t know how the german dialogue   uh the german   the demo dialogue actually works  it works   the first thing is what s  you know  showing on t_v  and then the person is presented with what s running on t_v in germany on that day  on that evening and so you take one look at it and then you say  well that s really nothing   there s nothing for me there 
 none 	mm hmm  mm hmm 
 none 	 what s running in the cinemas   so maybe there s something better happening there  and then you get   you re shown what movies play which films  and it s gonna be of course all the heidelberg movies and what films they are actually showing  and most of them are going to be hollywood movies 
 none 	mm hmm 
 none 	mm hmm 
 none 	hmm 
 none 	so   american beauty  is  american beauty   right  yeah 
 none 	mm hmm 
 none 	right 
 none 	and um 
 none 	but they re shown like on a screen  it s a   i mean so would the generator  like the english language sentence of it is    these are the follow  you know the following films are being shown  or something like that 
 none 	n 
 none 	yeah  but it in that sense it doesn t make   in that case uh it doesn t really make sense to read them out loud  if you re displaying them 
 none 	s 
 none 	right  so it ll just display   o_k  so we don t have to worry about um  
 none 	but uh it ll tell you that this is what s showing in heidelberg and there you go  and the presentation agent will go  hhh   nuh 
 none 	yeah 
 none 	o_k 
 none 	like that   the avatar  and um 
 none 	o_k 
 none 	and then you pick   pick a movie and   and   and it show  shows you the times and you pick a time and you pick seats and all of this  so 
 none 	o_k 
 none 	pretty straightforward 
 none 	o_k 
 none 	but it s   so this time we   we are at an advantage because it was a problem for the german system to incorporate all these english movie titles 
 none 	yeah 
 none 	nuh 
 none 	right 
 none 	but in english  that s not really a problem  unless we get some   some topical german movies that have just come out and that are in their database 
 none 	mm hmm 
 none 	right 
 none 	so the person may select  huehner rennen  or whatever 
 none 	 chicken run  
 none 	o_k  then uh on to the modeling 
 none 	right 
 none 	yeah  yeah  i guess 
 none 	um then modeling  there it is 
 none 	o_k  what s the next thing 
 none 	yep  e 
 none 	this is very rough but this is sort of what um johno and i managed to come up with 
 none 	the idea here is that  
 none 	this is the uh s  the schema of the x_m_l here  not an example or something like that 
 none 	yeah this is not an x_m_l this is sort of towards an   a schema   nuh  definition 
 none 	o_k 
 none 	right 
 none 	the idea is  so  imagine we have a library of schema such as the source path goal and then we have forced uh motion  we have cost action  we have a whole library of schemas 
 none 	mm hmm 
 none 	mm hmm 
 none 	and they re gonna be  you know  fleshed out in   in their real ugly detail  source path goal  and there s gonna be s  a lot of stuff on the goal and blah blah blah  that a goal can be and so forth 
 none 	what we think is  
 none 	and all the names could   should be taken  cum grano salis   so  this is a   the fact that we re calling this  action schema  right now should not entail that we are going to continue calling this  action schema   but what that means is we have here first of all on the   in the   in the first iteration a stupid list of source path goal actions
 none 	actions that can be categorized with   or that are related to source path goal 
 none 	wi  to that schema and we will have you know forced motion and cost action actions 
 none 	o_k 
 none 	mm hmm 
 none 	and then those actions can be in multiple categories at the same time if necessary 
 none 	so a push may be in   in   in both you know push uh in this or this uh  
 none 	forced motion and caused action for instance  o_k 
 none 	exactly  yeah  also  these things may or may not get their own structure in the future 
 none 	so this is something that  you know  may also be a res  as a result of your work in the future  we may find out that  you know  there re really s  these subtle differences between um even within the domain of entering in the light of a source path goal schema  that we need to put in   fill in additional structure up there 
 none 	but it gives us a nice handle  so with this we can basically um you know s  slaughter the cow any  anyway we want 
 none 	uh 
 none 	it   it is  
 none 	it was sort of a   it gave us some headache  how do we avoid writing down that we have sort of the enter source path goal that this  
 none 	but this sort of gets the job done in that respect and maybe it is even conceptually somewhat adequate in a sense that um we re talking about two different things  we re talking more on the sort of intention level  up there  and more on the   this is the   your basic bone um schema  down there 
 none 	uh one question  robert  when you point at the screen is it your shadow that i m supposed to look at  o_k  whereas i keep looking where your hand is  and it doesn t  
 none 	yeah  it s the shadow 
 none 	well  that wouldn t have helped you at all 
 none 	right 
 none 	yeah 
 none 	basically  what this is   is that there s an interface between what we are doing and the action planner and right now the way the interface is
 none 	spit right here 
 none 	 action go  and then they have the   what the person claimed was the source and the person claimed as the goal passed on 
 none 	mm hmm 
 none 	and the problem is  is that the current system does not distinguish between goes of type  going into   goes of type  want to go to a place where i can take a picture of   et cetera 
 none 	so this is sort of what it looks like now  some simple  go  action from it   from an object named  peter s kirche  of the type  church  to an object named  powder tower  of the type  tower  
 none 	this is the uh   what the action planner uses  this is   o_k 
 none 	right 
 none 	right  currently 
 none 	and is that   and tha  that s changeable  or not 
 none 	currently 
 none 	yeah  well  
 none 	like are we adapting to it 
 none 	or  
 none 	no  we   this is the output  sort of  of the natural language understanding  right  the input into the action planning  as it is now 
 none 	oh  yeah 
 none 	uh huh 
 none 	mm hmm 
 none 	mm hmm 
 none 	and what we are going to do  we going to   and you can see here  and again for johno please   please focus the shadow  um we re gon  uh uh here you have the action and the domain object and w  and on   on  
 none 	o_k 
 none 	what did you think he was doing 
 none 	o_k  sorry 
 none 	i just  
 none 	a laser pointer would be most appropriate here i think 
 none 	eee 
 none 	yeah i   i um have   i have no  
 none 	robert likes to be abstract and that s what i just thought he was doing 
 none 	you look up here  o_k 
 none 	sort of between here and here  so as you can see this is on one level and we are going to add another um  struct   if you want 
 none 	mm hmm 
 none 	i_e a rich action description on that level 
 none 	so it s just an additional information  
 none 	so in the future  
 none 	exactly  in the future though  the content of a hypothesis will not only be an object and an   an action and a domain object but an action  a domain object  and a rich action description  which is  
 none 	right  that doesn t hurt the current way 
 none 	mm hmm 
 none 	mm hmm 
 none 	which   which we re abbreviating as   rad   
 none 	good 
 none 	hmm 
 none 	rad 
 none 	so um you had like an action schema and a source path goal schema  right  so how does this source path goal schema fit into the uh action schema  like is it one of the tags there 
 none 	hmm 
 none 	hmm  mm hmm 
 none 	yeah can you go back to that one 
 none 	so the source path goal schema in this case 
 none 	i ve   if i understand how we described   we set this up  um cuz we ve been arguing about it all week  but uh we ll hold the   the  
 none 	well in this case it will hold the  
 none 	i mean the   the features i guess  i m not   it s hard for me to exactly s 
 none 	so basically that will store the   the object that is w  the source will store the object that we re going from  the goal will store the   the f  we ll fill those in fill those roles in  right 
 none 	mm hmm 
