 none 	yeah 
 none 	yeah 
 none 	um  i d expect like there should be seventy five overlaps  did you find uh more than seventy five overlaps in that period  or    
 none 	more than 
 none 	more than   how many overlaps in your twelve minutes 
 none 	how many  eh  not  i 
 none 	onl  only i   i transcribe eh only twelve minutes from the but eh i   i don t co  eh   i don t count eh the   the overlap 
 none 	mm hmm 
 none 	yeah 
 none 	the overlaps  o_k 
 none 	i consider i   i   the   the nnn  
 none 	the   the three hundred is eh considered only you   your transcription 
 none 	i have to   to finish transcribing 
 none 	so 
 none 	i b  i bet they re more  because the beginning of the meeting had a lot more overlaps than   than sort of the middle 
 none 	yeah 
 none 	middle or end 
 none 	yeah 
 none 	because i  we re   we re dealing with the   uh  in the early meetings  we re recording while we re saying who s talking on what microphone  and things like that  and that seems to be a lot of overlap 
 none 	i m not sure 
 none 	yeah 
 none 	yeah 
 none 	i think it s an empirical question  i think we could find that out  i m   i m not sure that the beginning had more 
 none 	yeah 
 none 	yep 
 none 	so   so i was gonna ask  i guess about any   any other things that   that   that either of you wanted to talk about  especially since
 none 	andreas is leaving in five minutes  that   that you wanna go with 
 none 	can i just ask about the data  like very straightforward question is where we are on the amount of data and the amount of transcribed data  just cuz i m  
 none 	i wanted to get a feel for that to sort of be able to know what   what can be done first and like how many meetings are we recording and  
 none 	right so there s this   this  
 none 	there s this forty five minute piece that jane transcribed 
 none 	that piece was then uh sent to i_b_m so they could transcribe so we have some comparison point 
 none 	then there s s  a larger piece that s been recorded and uh put on c_d rom and sent uh to i_b_m 
 none 	right  and then we don t know 
 none 	how many meetings is that  like   how many   t  ten   it s like ten meetings or something 
 none 	what s that 
 none 	that was about ten hours  and there was about  
 none 	yeah  something like that  and then   then we r 
 none 	uh huh  o_k 
 none 	ten meetings that have been sent to i_b_m 
 none 	and  
 none 	yeah 
 none 	well  i haven t sent them yet because i was having this problem with the missing files 
 none 	oh 
 none 	o_k 
 none 	oh  that s right  that had   those have not been sent 
 none 	h  how many total have we recorded now  altogether 
 none 	we re saying about twelve hours 
 none 	about twelve by now  twelve or thirteen 
 none 	uh huh 
 none 	and we re recording only this meeting  like continuously we re only recording this one now  or     o_k 
 none 	no 
 none 	nope 
 none 	no  so the   the   that s the   that s the biggest one   uh  chunk so far  but there s at least one meeting recorded of uh the uh uh natural language guys 
 none 	it was the morning one 
 none 	o_k 
 none 	jerry 
 none 	do they meet every week  or every  
 none 	and then there  
 none 	uh  they do  w  w  and we talked to them about recording some more and we re going to  uh  we ve started having a morning meeting  today uh i  starting a w  a week or two ago  on the uh front end issues  and we re recording those  uh there s a network services and applications group here who s agreed to have their meetings recorded  and we re gonna start recording them  they re   they meet on tuesdays  we re gonna start recording them next week 
 none 	great 
 none 	so actually  we re gonna h  start having a   a pretty significant chunk and so  you know  adam s sort of struggling with trying to get things to be less buggy  and come up quicker when they do crash and stuff   things like that  now that uh   the things are starting to happen 
 none 	so right now  yeah  i th  i d say the data is predominantly meeting meetings  but there are scattered other meetings in it and that   that amount is gonna grow uh so that the meeting meetings will probably ultimately   i  if we re   if we collect fifty or sixty hours  the meeting meetings it will probably be  you know  twenty or thirty percent of it  not   not   not eighty or ninety  but 
 none 	so there s probably   there s three to four a week  that we re aiming for 
 none 	that s what we re aiming for 
 none 	yeah 
 none 	and they re each about an hour or something 
 none 	yeah  yeah 
 none 	although   yeah 
 none 	we ll find out tomorrow whether we can really do this or not 
 none 	so   o_k 
 none 	yeah and th  the   the other thing is i m not pos  i m sort of thinking as we ve been through this a few times  that i really don t know   maybe you wanna do it once for the novelty  but i don t know if in general we wanna have meetings that we record from outside this group do the digits 
 none 	right 
 none 	because it s just an added bunch of weird stuff  and  you know  we   we h  we re highly motivated 
 none 	yeah 
 none 	uh in fact  the morning group is really motivated cuz they re working on connected digits  so it s  
 none 	actually that s something i wanted to ask  is i have a bunch of scripts to help with the transcription of the digits 
 none 	yeah 
 none 	we don t have to hand   transcribe the digits because we re reading them and i have those 
 none 	right 
 none 	yeah 
 none 	and so i have some scripts that let you very quickly extract the sections of each utterance  but i haven t been ru  i haven t been doing that 
 none 	um  if i did that  is someone gonna be working on it 
 none 	uh  yeah  i   i think definitely s  so  absolutely  yeah  whoever we have working on the acoustics for the meeting recorder are gonna start with that 
 none 	i mean  is it something of interest 
 none 	o_k 
 none 	hmm 
 none 	i mean  i 
 none 	i m   i m interested in it  i just don t have time to do it now 
 none 	i was   these meetings   i m sure someone thought of this  but these   this uh reading of the numbers would be extremely helpful to do um adaptation  um 
 none 	so
 none 	yep 
 none 	yep 
 none 	actually i have o 
 none 	i   i would really like someone to do adaptation  so if we got someone interested in that  i think it would be great for meeting recorder 
 none 	mm hmm 
 none 	well  
 none 	i mean  one of the things i wanted to do  uh  that i  i talked to   to don about  is one of the possible things he could do or m  also  we could have someone else do it  is to do block echo cancellation  to try to get rid of some of the effects of the   the   the far field effects 
 none 	since it s the same people over and over 
 none 	mm hmm 
 none 	mm hmm 
 none 	um  i mean we have   the party line has been that echo cancellation is not the right way to handle the situation because people move around  and uh  if   if it s   if it s uh not a simple echo  like a cross talk kind of echo  but it s actually room acoustics  it s   it s   it s   you can t really do inversion  and even echo cancellation is going to uh be something   it may   you  
 none 	mm hmm 
 none 	someone may be moving enough that you are not able to adapt quickly and so the tack that we ve taken is more  lets come up with feature approaches and multi stream approaches and so forth  that will be robust to it for the recognizer and not try to create a clean signal  
 none 	mm hmm 
 none 	uh  that s the party line 
 none 	but it occurred to me a few months ago that uh party lines are always  you know  sort of dangerous  it s good   good to sort of test them  actually  and so we haven t had anybody try to do a good serious job on echo cancellation and we should know how well that can do  so that s something i d like somebody to do at some point  just take these digits  take the far field mike signal  and the close uh mike signal  and apply really good echo cancellation  um  there was a   have been some nice talks recently by   by lucent on   on their b  the block echo cancellation particularly appealed to me  uh you know  trying and change it sample by sample  but you have some reasonable sized blocks 
 none 	hmm 
 none 	and um  you know  th 
 none 	w  what is the um   the artifact you try to   you re trying to get rid of when you do that 
 none 	ciao 
 none 	uh so it s   it   you have a   a direct uh  
 none 	uh  what s the difference in   if you were trying to construct a linear filter  that would um  
 none 	i m signing off 
 none 	yeah  that would subtract off the um uh parts of the signal that were the aspects of the signal that were different between the close talk and the distant 
 none 	you know  so   so uh um
 none 	i guess in most echo cancellation  
 none 	yeah  so you   given that um  
 none 	yeah  so you re trying to   so you d   there s a   a distance between the close and the distant mikes so there s a time delay there  and after the time delay  there s these various reflections 
 none 	and if you figure out well what s the   there s a   a least squares algorithm that adjusts itself   adjusts the weight so that you try to subtract   essentially to subtract off uh different uh   different reflections 
 none 	right  so let s take the simple case where you just had   you had some uh some delay in a satellite connection or something and then there s a   there s an echo  it comes back 
 none 	and you want to adjust this filter so that it will maximally reduce the effect of this echo 
 none 	so that would mean like if you were listening to the data that was recorded on one of those 
 none 	uh  just the raw data  you would   you might hear kind of an echo 
 none 	and   and then this   noise cancellation would get 
 none 	well  i m   i m   i m saying   that s a simplified version of what s really happening  what s really happening is   well  when i m talking to you right now  you re getting the direct sound from my speech  but you re also getting  uh  the indirect sound that s bounced around the room a number of times 
 none 	o_k 
 none 	so now  if you um try to r  you  
 none 	to completely remove the effect of that is sort of impractical for a number of technical reasons  but i   but   not to try to completely remove it  that is  invert the   the room response  but just to try to uh uh eliminate some of the   the effect of some of the echos 
 none 	um  a number of people have done this so that  say  if you re talking to a speakerphone  uh it makes it more like it would be  if you were talking right up to it 
 none 	so this is sort of the st  the straight forward approach 
 none 	you say i   i   i want to use this uh   this item but i want to subtract off various kinds of echos  so you construct a filter  and you have this   this filtered version uh of the speech um gets uh uh   gets subtracted off from the original speech 
 none 	then you try to   you try to minimize the energy in some sense 
 none 	and so um   uh with some constraints 
 none 	kind of a clean up thing  that   o_k 
 none 	it s a clean up thing  right  so  echo cancelling is   is  you know  commonly done in telephony  and   and   and it s sort of the obvious thing to do in this situation if you   if  you know  you re gonna be talking some distance from a mike 
 none 	when uh 
 none 	i would have meetings with the folks in cambridge when i was at b_b_n over the phone  they had a um   some kind of a special speaker phone and when they would first connect me  it would come on and we d hear all this noise 
 none 	yeah 
 none 	and then it was uh   and then it would come on and it was very clear  you know 
 none 	right  so it s taking samples  it s doing adaptation  it s adjusting weights  and then it s getting the sum 
 none 	so um  uh anyway that s   that s kind of a reasonable thing that i d like to have somebody try   somebody look   and   and the digits would be a reasonable thing to do that with  i think that d be enough data   plenty of data to do that with  and i  for that sort of task you wouldn t care whether it was uh large vocabulary speech or anything  uh 
 search 	is  brian kingsbury s  work related to that  or is it a different type of reverberation  
 none 	um
 none 	brian s kingsbury s work is an example of what we did f  f  from the opposite dogma  right  which is what i was calling the  party line   which is that uh doing that sort of thing is not really what we want  we want something more flexible  uh i  i  where people might change their position  and there might be  you know  
 none 	there s also um oh yeah  noise  so the echo cancellation does not really allow for noise 
 none 	it s if you have a clean situation but you just have some delays 
 none 	then we ll figure out the right   the right set of weights for your taps for your filter in order to produce the effect of those   those echos 
 none 	but um if there s noise  then the very signal that it s looking at is corrupted so that it s decision about what the right   you know  right   right uh   delays are   is  uh   is   right delayed signal is   is   is   uh is incorrect 
 none 	and so  in a noisy situation  um  also in a   in a situation that s very reverberant   with long reverberation times and really long delays  it s   it s sort of typically impractical 
 none 	so for those kind of reasons  and also a   a c  a complete inversion  if you actually   i mentioned that it s kind of hard to really do the inversion of the room acoustics 
 none 	um  that s difficult because um often times the   the um  
 none 	the system transfer function is such that when it s inverted you get something that s unstable  and so  if you   you do your estimate of what the system is  and then you try to invert it  you get a filter that actually uh  you know  rings  and   and uh goes to infinity  so it s   so there s   there s   there s that sort of technical reason  and the fact that things move  and there s air currents   i mean there s all sorts of   all sorts of reasons why it s not really practical  so for all those kinds of reasons  uh we   we   we sort of um  concluded we didn t want to in  do inversion  and we re even pretty skeptical of echo cancellation  which isn t really inversion  and um we decided to do this approach of taking   uh  just picking uh features  which were   uh will give you more   something that was more stable  in the presence of  or absence of  room reverberation  and that s what brian was trying to do 
 none 	so  um  let me just say a couple things that i was   i was gonna bring up  uh 
 none 	let s see  i guess you   you actually already said this thing about the uh   about the consent forms  which was that we now don t have to  
 none 	so this was the human subjects folks who said this  or that   that    
 none 	the a  apparently   i mean  we re gonna do a revised form  of course  um but once a person has signed it once  then that s valid for a certain number of meetings  she wanted me to actually estimate how many meetings and put that on the consent form 
 none 	i told her that would be a little bit difficult to say  so i think from a s  practical standpoint  maybe we could have them do it once every ten meetings  or something  it won t be that many people who do it that often  but um just  you know  so long as they don t forget that they ve done it  i guess 
 none 	o_k 
 none 	um  back on the data thing  so there s this sort of one hour  ten hour  a hundred hour sort of thing that   that we have 
 none 	we have   we have an hour uh that   that is transcribed  we have   we have twelve hours that s recorded but not transcribed  and at the rate we re going  uh by the end of the semester we ll have  i don t know  forty or fifty or something  if we   if this really uh  
 none 	well  do we have that much  let s see  we have  
 none 	not really  it s three to four per week 
 none 	so that s what   you know  that  
 none 	uh eight weeks  uh is  
 none 	so that s not a lot of hours  um  
 none 	eight weeks times three hours is twenty four  so that s   yeah  so like thirty   thirty hours 
 none 	three  
 none 	three hours 
 none 	yeah 
 none 	i mean  is there   i know this sounds tough but we ve got the room set up  um
 none 	i was starting to think of some projects where you would use well  similar to what we talked about with uh energy detection on the close talking mikes  there are a number of interesting questions that you can ask about how interactions happen in a meeting  that don t require any transcription  so what are the patterns  the energy patterns over the meeting 
 none 	mm hmm 
 none 	and i m really interested in this but we don t have a whole lot of data  so i was thinking  you know  we ve got the room set up and you can always think of  also for political reasons  if icsi collected you know  two hundred hours  that looks different than forty hours  even if we don t transcribe it ourselves  so  
 none 	but i don t think we re gonna stop at the end of this semester 
 none 	right  so  i th  i think that if we are able to keep that up for a few months  we are gonna have more like a hundred hours 
 none 	i mean  is there   are there any other meetings here that we can record  especially meetings that have some kind of conflict in them or some kind of deci 
 none 	i mean  that are less well   i don t   uh  that have some more emotional aspects to them  or strong  
 none 	we had some good ones earlier 
 none 	there s laughter  um i m talking more about strong differences of opinion meetings  maybe with manager types  or  
 none 	i think it s hard to record those 
 none 	to be allowed to record them  o_k 
 none 	mm hmm 
 none 	yeah  people will get  
 none 	it s also likely that people will cancel out afterwards  but i   but i wanted to raise the k_p_f_a idea 
 none 	o_k  well  if there is  anyway 
 none 	yeah  i was gonna mention that 
 none 	oh  that s a good idea  that s   that would be a good match 
 none 	yeah 
 none 	yeah  so   yeah  so i   i   uh  i   i d mentioned to adam  and   that was another thing i was gonna talk   uh  mention to them before   that uh there s uh   it   it oc  it occurred to me that we might be able to get some additional data by talking to uh acquaintances in local broadcast media 
 none 	because  you know  we had talked before about the problem about using found data  that   that uh it s just set up however they have it set up and we don t have any say about it and it s typically one microphone  in a  uh  uh   or   and   and so it doesn t really give us the   the   the uh characteristics we want 
 none 	mm hmm 
 none 	mm hmm 
 none 	um and so i do think we re gonna continue recording here and record what we can 
 none 	but um  it did occur to me that we could go to friends in broadcast media and say  hey you have this panel show  or this   you know  this discussion show  and um can you record multi channel  
 none 	and uh they may be willing to record it uh with  
 none 	with lapel mikes or something 
 none 	well  they probably already use lapel  but they might be able to have it   it wouldn t be that weird for them to have another mike that was somewhat distant  it wouldn t be exactly this setup  but it would be that sort of thing  and what we were gonna get from u_w  you know  assuming they   they   they start recording  isn t   als  also is not going to be this exact setup 
 none 	right 
 none 	hunh 
 none 	right  no  i think that d be great  if we can get more data 
 none 	so 
 none 	i   i   i   i was thinking of looking into that  the other thing that occurred to me after we had that discussion  in fact  is that it s even possible  since of course  many radio shows are not live  uh that we could invite them to have like some of their   record some of their shows here 
 none 	hmm 
 none 	wow 
 none 	well   or   the thing is  they re not as averse to wearing one of these head mount  i mean  they re on the radio  right  so 
 none 	right  as we are 
 none 	right 
 none 	um  i think that d be fantastic cuz those kinds of panels and   those have interesting
 none 	yeah 
 none 	th  that s an   a side of style   a style that we re not collecting here  so it d be great 
 none 	and   and the   i mean  the other side to it was the   what   which is where we were coming from   i ll  
 none 	i ll talk to you more about it later is that   is that there s   there s uh the radio stations and television stations already have stuff worked out presumably  uh related to  you know  legal issues and   and permissions and all that  i mean  they already do what they do   do whatever they do  so it s   uh  it s   so it s   so it s another source  so i think it s something we should look into  you know  we ll collect what we collect here hopefully they will collect more at u_w also and um   and maybe we have this other source  but yeah i think that it s not unreasonable to aim at getting  you know  significantly in excess of a hundred hours  i mean  that was sort of our goal 
 none 	mm hmm 
 none 	mm hmm 
 none 	the thing was  i was hoping that we could   in the   under this controlled situation we could at least collect  you know  thirty to fifty hours 
 none 	and at the rate we re going we ll get pretty close to that i think this semester 
 none 	and if we continue to collect some next semester  i think we should  uh  
 none 	right  yeah i was mostly trying to think   o_k  if you start a project  within say a month  you know  how much data do you have to work with  and you   you wanna s  you wanna sort of fr  freeze your   your data for awhile so um right now   and we don t have the transcripts back yet from i_b_m right 
 none 	well  we don t even have it for this f  you know  forty five minutes  that was  
 none 	do  
 none 	oh  do we now  so um  not complaining  i was just trying to think  you know  what kinds of projects can you do now versus uh six months from now and they re pretty different  because um  
 none 	yeah 
 none 	right 
 none 	yeah  so i was thinking right now it s sort of this exploratory stuff where you   you look at the data  you use some primitive measures and get a feeling for what the scatter plots look like  and   and   and uh   and meanwhile we collect  and it s more like yeah  three months from now  or six months from now you can   you can do a lot of other things 
 none 	right 
 none 	right  right 
 none 	cuz i m not actually sure  just logistically that i can spend   you know  i don t wanna charge the time that i have on the project too early  before there s enough data to make good use of the time  and that s   and especially with the student uh for instance this guy who seems  
 none 	right 
 none 	yeah 
 none 	uh anyway  i shouldn t say too much  but um if someone came that was great and wanted to do some real work and they have to end by the end of this school year in the spring  how much data will i have to work with  with that person  and so it s  
 none 	right 
 none 	i  yeah  so i would think  exploratory things now 
 none 	uh  three months from now  
 none 	um  i mean the transcriptions i think are a bit of an unknown cuz we haven t gotten those back yet as far as the timing  but i think as far as the collection  it doesn t seem to me l  like  uh  unreasonable to say that uh in
 none 	january  you know  ro  roughly uh   which is roughly three months from now  we should have at least something like  you know  twenty five  thirty hours 
 none 	hmm 
 none 	and we just don t know about the transcription part of that  so  i mean  it  
 none 	so that s  
 none 	yeah  we need to   i think that there s a possibility that the transcript will need to be adjusted afterwards  and uh es  especially since these people won t be uh used to dealing with multi channel uh transcriptions  so i think that we ll need to adjust some   and also if we wanna add things like um  well  more refined coding of overlaps  then definitely i think we should count on having an extra pass through 
 none 	yep 
 none 	right 
 none 	yeah 
 none 	right 
 none 	i wanted to ask another a  a  aspect of the data collection  there d be no reason why a person couldn t get together several uh  you know  friends  and come and argue about a topic if they wanted to  right 
 none 	if they really have something they wanna talk about as opposed to something    i mean  what we re trying to stay away from was artificial constructions  but i think if it s a real  
 none 	why not  yeah 
 none 	i mean  i m thinking  politically  
 none 	stage some political debates 
 none 	you could do this  you know  you could 
 none 	well yeah  or just if you re   if you ha  if there are meetings here that happen that we can record even if we don t um have them do the digits  or maybe have them do a shorter digit thing like if it was  you know  uh  one string of digits  or something  they d probably be willing to do 
 none 	we don t have to do the digits at all if we don t want to 
 none 	then  having the data is very valuable  cuz i think it s um politically better for us to say we have this many hours of audio data  especially with the i_t_r  if we put in a proposal on it  it ll just look like icsi s collected a lot more audio data  um  whether it s transcribed or not um  is another issue  but there s   there are research questions you can answer without the transcriptions  or at least that you can start to answer 
 none 	it seems like you could hold some meetings  you know  you and maybe adam  you   you could   you could maybe hold some additional meetings  if you wanted 
 none 	yep 
 none 	so 
 none 	would it help at all   i mean  we re already talking about sort of two levels of detail in meetings  one is uh um without doing the digits  
 none 	or  i guess the full blown one is where you do the digits  and everything  and then talk about doing it without digits  what if we had another level  just to collect data  which is without the headsets and we just did the table mounted stuff 
 none 	need the close talking mikes 
 none 	you do  o_k 
 none 	i mean  absolutely  yeah  i m really scared  
 none 	yeah  yeah 
 none 	it seems like it s a big part of this corpus is to have the close talking mikes 
 none 	um or at least  like  me personally  i would   i   couldn t use that data 
 none 	i see  o_k 
 none 	yeah 
 none 	i agree  and mari also  we had   this came up when she  she was here  that s important 
 none 	um 
 none 	yeah  i   i  
 none 	so it s a great idea  and if it were true than i would just do that  but it s not that bad   like the room is not the bottleneck  and we have enough time in the room  it s getting the people to come in and put on the   and get the setup going 
 none 	b  by the   by the way  i don t think the transcriptions are actually  in the long run  such a big bottleneck  i think the issue is just that we re   we re blazing that path  right  and   and um   d  do you have any idea when   when uh the   you ll be able to send uh the ten hours to them 
 none 	well  i ve been burning two c_ds a day  which is about all i can do with the time i have  so it ll be early next week 
 none 	yeah 
 none 	yeah 
 none 	yeah  o_k  so early next week we send it to them  and then   then we check with them to see if they ve got it and we   we start  you know asking about the timing for it  so i think once they get it sorted out about how they re gonna do it  which i think they re pretty well along on  cuz they were able to read the files and so on  right 
 none 	yep 
 none 	yep 
 none 	yeah  but  
 none 	well  
 none 	yeah  who knows where they are 
 find_email 	have  they  ever responded to  you   
 none 	nope 
 none 	hhh 
 none 	yeah  but  
 none 	you know  so they   they   they have   you know  they re volunteering their time and they have a lot of other things to do  right  but they  
 none 	what if  
 none 	yeah  you   we can t complain 
 none 	yeah 
 none 	but at any rate  they ll   i   i think once they get that sorted out  they re   they re making cassettes there  then they re handing it to someone who they   who s   who is doing it  and uh
 none 	i think it s not going to be   i don t think it s going to be that much more of a deal for them to do thirty hours then to do one hour  i think  it s not going to be thirty t 
 none 	yep  i think that s probably true 
 none 	really 
 none 	so it s the amount of  
 none 	it s   it s just getting it going 
 none 	it s pipeline  pipeline issues  once the pipeline fills 
 none 	right  what about these lunch meetings   i mean  i don t know  if there s any way without too much more overhead  even if we don t ship it right away to i_b_m even if we just collect it here for awhile  to record you know  two or three more meeting a week  just to have the data  even if they re um not doing the digits  but they do wear the headphones 
 none 	but the lunch meetings are pretty much one person getting up and  
 none 	no  i meant  um  sorry  the meetings where people eat their lunch downstairs  maybe they don t wanna be recorded  but  
 none 	oh  and we re just chatting 
 none 	just the ch  the chatting  i actually  
 none 	yeah  we have a lot of those 
 none 	i actually think that s useful data  um the chatting  but  
 none 	yeah  the problem with that is i would   i think i would feel a little constrained to   you know 
 none 	o_k 
 none 	you don t wanna do it  cuz  
 none 	o_k 
 none 	uh  some of the meetings   you know  our  soccer ball  meeting  i guess none of you were there for our soccer ball meeting 
 none 	alright 
 none 	alright  so i ll just throw it out there  if anyone knows of one more m  or two more wee  meetings per week that happen at icsi  um that we could record  i think it would be worth it 
 none 	that was hilarious 
 none 	yeah  well  we should also check with mari again  because they   because they were really intending  you know  maybe just didn t happen  but they were really intending to be duplicating this in some level  so then that would double what we had 
 none 	o_k 
 none 	right 
 none 	uh 
 none 	and there s a lot of different meetings at u_w uh  
 none 	i mean really m  a lot more than we have here right cuz we re not right on campus  so 
 none 	right 
 none 	is the uh  notion of recording any of chuck s meetings dead in the water  or is that still a possibility 
 none 	uh  they seem to have some problems with it  we can   we can talk about that later 
 none 	um  but  again  jerry is   jerry s open   so i mean  we have two speech meetings  one uh network meeting  uh jerry was open to it but i   i s 
 none 	one of the things that i think is a little   a little bit of a limitation  there is a think when the people are not involved uh in our work  we probably can t do it every week 
 none 	you know  i   i   i   i think that   that people are gonna feel uh   are gonna feel a little bit constrained 
 none 	now  it might get a little better if we don t have them do the digits all the time  and the   then   so then they can just really sort of try to   put the mikes on and then just charge in and   and  
 none 	yep 
 none 	what if we give people   you know  we cater a lunch in exchange for them having their meeting here or something 
 none 	well  you know  i   i do think eating while you re doing a meeting is going to be increasing the noise  but i had another question  which is um  you know  in principle  w  um  i know that you don t want artificial topics  but um it does seem to me that we might be able to get subjects from campus to come down and do something that wouldn t be too artificial  i mean  we could   political discussions  or   or something or other  and i  you know  people who are   because  you know  there s also this constraint  we d  it s like  you know  the   the   uh goldibears   goldi  goldilocks  it s like you don t want meetings that are too large  but you don t want meetings that are too small  and um   a  and it just seems like maybe we could exploit the subj  human subject p  p  pool  in the positive sense of the word 
 none 	o_k  alright  alright  alright 
 none 	no   definitely 
 none 	well  even   i mean  coming down from campus is sort of a big thing  but what about or what about people in the   in the building 
 none 	we could pay subjects 
 none 	yeah  i was thinking  there s all these other peo  yeah 
 none 	i mean  there s the state of california downstairs  and  
 none 	i mean  
 none 	i just really doubt that uh any of the state of california meetings would be recordable and then releasable to the general public 
 none 	yeah 
 none 	oh 
 none 	mm hmm 
 none 	so i   i mean i talked with some people at the haas business school who are i  who are interested in speech recognition and  they sort of hummed and hawed and said  well maybe we could have meetings down here   but then i got email from them that said  no  we decided we re not really interested and we don t wanna come down and hold meetings  
 none 	alright  well 
 none 	so  i think it s gonna be a problem to get people regularly 
 none 	what about joachim  maybe he can  
 none 	but   but we c  but i think  you know  we get some scattered things from this and that  and i   i d  i do think that maybe we can get somewhere with the   with the radio  uh i  i have better contacts in radio than in television  but  
 none 	mm hmm 
 none 	you could get a lot of lively discussions from those radio ones 
 none 	yep 
 none 	yeah 
 none 	well  and they re already   they re   these things are already recorded  we don t have to ask them to   even   and i m not sure wh  how they record it  but they must record from individual  
 none 	yeah 
 none 	n  well  
 none 	no  i m not talking about ones that are already recorded 
 none 	i m talking about new ones because   because   because we would be asking them to do something different 
 none 	why   why not 
 none 	well  we can find out  i know for instance mark liberman was interested uh in   in l_d_c getting data  uh  and  
 none 	right  that s the found data idea  but what i m saying is uh if i talk to people that i know who do these th  who produce these things we could ask them if they could record an extra channel  let s say  of a distant mike 
 none 	yeah 
 none 	mm hmm 
 none 	and u  i think routinely they would not do this 
 none 	so  since i m interested in the distant mike stuff  i wanna make sure that there is at least that somewhere and uh   but if we ask them to do that they might be intrigued enough by the idea that they uh might be e  e  willing to   the   i might be able to talk them into it 
 none 	right  great   o_k 
 none 	mm hmm 
 none 	um  we re getting towards the end of our disk space  so we should think about trying to wrap up here 
 none 	o_k  well i don t   why don t we   why d  u  why don t we uh uh turn them   turn the  
 none 	that s a good way to end a meeting 
 none 	o_k  leave   leave them on for a moment until i turn this off  cuz that s when it crashed last time 
 none 	oh 
 none 	that s good to know 
 none 	turning off the microphone made it crash  well  
 none 	that s good to know 
 none 	o_k 
 none 	o_k  we seem to be recording 
 none 	alright  we re not crashing 
 none 	so  sorry about not   not pre doing everything  the lunch went a little later than i was expecting 
 none 	number four 
 none 	chuck 
 none 	hmm 
 none 	o_k 
 none 	chuck was telling too many jokes  or something 
 none 	yeah 
 none 	yep  pretty much 
 none 	o_k 
 open_agenda 	does anybody have an agenda  
 none 	no 
 find_email 	well   i m   i  sent  a couple of items    they re   they re sort of practical  i don t know if you re   if   if that s too practical for what we re focused on 
 none 	i thought somebody had  yeah  that s right 
 none 	yeah  we only want th  useless things  yeah  no  why don t we talk about practical things  sure 
 none 	i mean  we don t want anything too practical  yeah  that would be  
 none 	o_k 
 add_agenda_item 	well  um  i can give you  an update on the transcription effort   
 none 	great 
 add_agenda_item 	uh  maybe raise  the issue of microphone  uh  um procedures with reference to the cleanliness of the recordings   
 none 	b 
 add_agenda_item 	o_k   transcription   uh   microphone issues   
 add_agenda_item 	and then maybe ask  th  uh  these guys    the   we have great   great  uh  p  steps forward in terms of the nonspeech speech pre segmenting of the signal   
 none 	o_k 
 none 	well  we have steps forward 
 none 	well  it s a   it s a big improvement 
 none 	yeah 
 none 	yes 
 none 	i would prefer this 
 none 	yeah  well  o_k 
 none 	uh  
 add_agenda_item 	we talk about  the   the results of use  
 none 	you have some  
 none 	yeah 
 none 	o_k 
 add_agenda_item 	i have a little bit of  i_ram stuff  but i m not sure if that s of general interest or not  
 none 	uh  bigram 
 none 	i_ram  
 none 	i_ram  
 none 	i_ram 
 none 	well  m  maybe 
 none 	i_ram  bigram  you know 
 none 	bi  bigram 
 none 	yeah  let s   let s see where we are at three thirty  um  
 none 	hmm 
 none 	since  uh   since i have to leave as usual at three thirty  can we do the interesting stuff first 
 none 	i beg your pardon 
 none 	well  
 none 	yeah 
 none 	what s the interesting stuff 
 none 	which is    
 none 	i beg your pardon 
 none 	yeah  th  now you get to tell us what s the interesting part  but   yeah 
 none 	please specify 
 none 	yeah 
 none 	well  uh  i guess the work that s been done on segmentation would be most   yeah 
 none 	i think that would be a good thing to start with 
 none 	o_k 
 find_calendar_entry 	um  and  um  the other thing  uh  which i ll just say very briefly that maybe relates to that a little bit  which is that  um  uh  one of the suggestions that came up in a  brief meeting   i  had the other day when i was in  spain  with  uh   manolo pardo  and  javier  uh  ferreiros   who was here before  was  um  why not start with what they had before but add in the non silence boundaries  
 none 	yeah 
 search 	so  in what  javier  did before when they were doing  um   h  he was  looking for  uh  speaker change points   
 none 	mm hmm 
 none 	um 
 none 	as a simplification  he originally did this only using silence as  uh  a putative  uh  speaker change point 
 none 	yeah 
 none 	and  uh  he did not  say  look at points where you were changing broad sp  uh  phonetic class  for instance 
 none 	and for broadcast news  that was fine 
 none 	here obviously it s not 
 none 	yeah 
 none 	and  um  so one of the things that they were pushing in d  in discussing with me is  um  w  why are you spending so much time  uh  on the  uh  feature issue  uh  when perhaps if you sort of deal with what you were using before and then just broadened it a bit  instead of just ta  using silence as putative change point also    
 none 	uh huh 
 none 	so then you ve got   you already have the super structure with gaussians and h_  you know  simple h_m_ms and so forth 
 none 	nnn  yeah 
 none 	and you   you might  
 none 	so there was a   there was a little bit of a   a   a   a difference of opinion because i   i thought that it was   it s interesting to look at what features are useful 
 none 	yeah 
 none 	but  uh  on the other hand i saw that the   they had a good point that  uh  if we had something that worked for many cases before  maybe starting from there a little bit   because ultimately we re gonna end up with some s  su  kind of structure like that  where you have some kind of simple h_m_m and you re testing the hypothesis that  uh  there is a change  so   so anyway  i just   reporting that  but  uh  uh  
 none 	yeah 
 none 	yeah 
 none 	yeah 
 none 	o_k 
 none 	so  yeah  why don t we do the speech nonspeech discussion 
 none 	yeah 
 none 	do   i   i hear   you   you didn t  
 none 	speech nonspeech  o_k 
 none 	uh huh  yeah 
