 none 	yeah 
 none 	mmm 
 none 	um
 none 	actually  yeah  it s very close to clean speech training because  well  because the close microphone and noisy speech testing  yeah 
 none 	yeah 
 none 	yeah 
 none 	yeah 
 none 	mmm 
 none 	and the well matched condition is what you might imagine that you might be able to approach  if you know that this is the application 
 none 	you re gonna record a bunch on people in cars and so forth  and do these training 
 none 	and then  uh  when y  you sell it to somebody  they will be a different person with a different car  and so on 
 none 	so it s   this is a  an optim  somewhat optimistic view on it  uh  so  you know  the real thing is somewhere in between the two 
 none 	uh  uh  but
 none 	yeah 
 none 	but the   i mean  the th  th  it doesn t work 
 none 	even the optimistic one is
 none 	yeah  right 
 none 	it  
 none 	right  it doesn t work 
 none 	so  in a way  that s  you know  that s sort of the dominant thing is that even  say on the development set stuff that we saw  the  uh  the numbers that  uh  that alcatel was getting when choosing out the best single numbers  it was just   you know  it wasn t good enough for   for a   a   for a real system 
 none 	mmm 
 none 	mm hmm 
 none 	you   you   you  um
 none 	so  uh  we still have stuff to do 
 none 	yeah 
 none 	uh  and  uh i don t know
 none 	so  looking at the data  where  you know   what s the   what s   what s th  what s characteristic i  e  yeah  i think that s   that s a good thing 
 none 	does a  any  you have any thoughts about what else y  you re thinking that you didn t get to that you would like to do if you had more time 
 none 	uh
 none 	oh  f  a lot of thing 
 none 	because we trying a lot of s  thing  and we doesn t work  we remove these 
 none 	maybe we trying again with the articulatory feature 
 none 	i don t know exactly because we tried   we   some   one experiment that doesn t work 
 none 	um  forgot it  something
 none 	mm hmm 
 none 	i don t know exactly because  tsk maybe do better some step the general  eh  diagram 
 none 	mm hmm 
 none 	i don t know exactly s  to think what we can improve 
 none 	yeah  cuz a lot of time  it s true  there were a lot of times when we ve tried something and it didn t work right away  even though we had an intuition that there should be something there 
 none 	and so then we would just stop it 
 none 	um
 none 	and  uh  one of the things   i don t remember the details on  but i remember at some point  when you were working with a second stream  and you tried a low pass filtering to cepstrum  in some case you got  
 none 	m_s_g
 none 	well  but it was an m_s_g like thing  but it wasn t m_s_g  right 
 none 	yeah 
 none 	uh  you   y  i think in some case you got some little improvement  but it was  you know  sort of a small improvement  and it was a   a big added complication  so you dropped it 
 none 	but  um  that was just sort of one try  right 
 none 	you just took one filter  threw it there  right 
 none 	yeah  yeah 
 none 	and it seems to me that  um  if that is an important idea  which  you know  might be  that one could work at it for a while  as you re saying 
 none 	hmm 
 none 	and  uh
 none 	uh  and you had  you know  you had the multi band things also  and  you know  there was issue of that 
 none 	yeah  mmm 
 none 	mm hmm 
 none 	um  barry s going to be  uh  continuing working on multi band things as well 
 none 	we were just talking about  um  some  uh  some work that we re interested in 
 search 	kind of inspired by the stuff by  larry saul  with the  uh uh   learning articulatory feature in   i think  in the case of his paper   with sonorance based on  uh  multi band information where you have a   a combination of gradient learning an  and  uh  e_m   
 none 	mm hmm 
 none 	um  and
 none 	um  so  i think that  you know  this is a  uh   this is a neat data set 
 none 	um  and then  uh  as we mentioned before  we also have the   the new  uh  digit set coming up from recordings in this room 
 none 	so  there s a lot of things to work with 
 none 	um and  uh what i like about it  in a way  is that  uh  the results are still so terrible 
 none 	uh
 none 	uh
 none 	i mean  they re much better than they were  you know 
 none 	we re talking about thirty to sixty percent  uh  error rate reduction 
 none 	that s   that s really great stuff to   to do that in relatively short time 
 none 	but even after that it s still  you know  so poor that   that  uh  no one could really use it 
 none 	so  um
 none 	i think that s great that   because   and y  also because again  it s not something   sometimes we ve gotten terrible results by taking some data  and artificially  you know  convolving it with some room response  or something   we take a very  
 none 	uh  at one point  uh  brian and i went downstairs into the   the basement where it was   it was in a hallway where it was very reverberant and we   we made some recordings there  and then we   we  uh   uh  made a simulation of the   of the room acoustics there and   and applied it to other things  and uh
 none 	mm hmm 
 none 	but it was all pretty artificial  and   and  you know  how often would you really try to have your most crucial conversations in this very reverberant hallway 
 none 	um
 none 	so  uh
 none 	this is what s nice about the aurora data and the data here  is that   is that it s sort of a realistic room situation uh  acoustics   acoustic situation  both terms in noise and reflections  and so on and n  n 
 none 	and  uh  uh  with something that s still relatively realistic  it s still very very hard to do very well 
 none 	so
 none 	yeah 
 none 	yeah  so d  well
 none 	actually  this is   tha  that s why we   well  it s a different kind of data 
 none 	we re not   we re not used to work with this kind of data 
 none 	yeah 
 none 	that s why we should have a loo  more closer look at what s going on 
 none 	mm hmm 
 none 	um
 none 	yeah 
 none 	so this would be the first thing  and then  of course  try to   well  kind of debug what was wrong  eh  when we do aurora test on the m_s_g particularly  and on the multi band 
 none 	yeah 
 none 	yeah 
 none 	yeah 
 none 	uh
 none 	yeah 
 none 	yeah  no  i   i think there s lots of   lots of good things to do with this 
 none 	so
 none 	um
 none 	so let s   i guess
 none 	you were gonna say something else 
 none 	oh  o_k 
 none 	what do you think 
 none 	about
 none 	anything
 none 	about other experiments 
 none 	uh  now  i m interested in  um  uh looking at the experiments where you use  um uh  data from multiple languages to train the neural net 
 none 	and i don t know how far  or if you guys even had a chance to try that  but that would be some  it d be interesting to me 
 none 	yeah  but
 none 	s  b 
 none 	again  it s the kind of   of thing that  uh  we were thin  thinking   thinking that it would work  but it didn t work 
 none 	and  eh  so there is kind of   of not a bug  but something wrong in what we are doing  perhaps 
 none 	yeah 
 none 	right 
 none 	right 
 none 	right 
 none 	uh  something wrong  perhaps in the   just in the   the fact that the labels are   well
 none 	mm hmm 
 none 	what worked best is the hand labeled data 
 none 	mm hmm 
 none 	um
 none 	uh  so  yeah 
 none 	i don t know if we can get some hand labeled data from other languages 
 none 	yeah 
 none 	it s not so easy to find 
 none 	right 
 none 	but that would be something interesting t  to   to see 
 none 	yeah  yeah 
 none 	yeah 
 none 	also  uh  i mean  there was just the whole notion of having multiple nets that were trained on different data 
 none 	so one form of different data was   is from different languages  but the other
 none 	well  i  in fact  uh  m  in those experiments it wasn t so much combining multiple nets  it was a single net that had different
 none 	yeah 
 none 	so  first thing is would it be better if they were multiple nets  for some reason 
 none 	second thing is  never mind the different languages  just having acoustic conditions rather than training them all up in one  would it be helpful to have different ones 
 none 	so  um
 search 	that was a question that was kind of raised by  mike shire s thesis   and on   in that case in terms of  reverberation   
 none 	right  that   that sometimes it might be better to do that 
 none 	but  um  i don t think we know for sure 
 none 	so  um
 none 	right   so   next week    we   uh  won t meet because you ll be in europe  
 find_calendar_entry 	whe  when are  you two   getting back   
 none 	um  i m
 none 	you on friday or s  on saturday or  
 none 	sunday because it s   it s less expensive  the price   the price the ticket 
 none 	s  oh yeah  sunday  yeah 
 none 	yeah  that s right 
 none 	ah 
 none 	you ve gotta s  have a saturday overnight  right 
 none 	i ll be back on tuesday 
 none 	tuesday 
 none 	where   where s the meeting 
 none 	um
 none 	uh  amsterdam  i think  yeah  yeah 
 none 	yeah  amsterdam 
 none 	uh huh 
 none 	yeah  yeah 
 none 	yep 
 none 	um
 create_calendar_entry 	so   we ll  skip  next week     and  we ll  meet  two weeks from now   
 add_agenda_item 	and  uh  i guess the main topic will be  uh   you telling us what happened   
 none 	yeah 
 none 	yeah 
 none 	uh  so
 none 	yeah  well  if we don t have an  anything else to discuss  we should  uh  turn off the machine and then say the real nasty things 
 none 	should we do digits first 
 none 	oh yeah  digits 
 none 	oh  yeah  digits 
 none 	yeah 
 none 	yeah  good point 
 none 	yeah  good thinking 
 none 	why don t you go ahead 
 none 	o_k 
 none 	transcript three seven nine one three eight one zero nine zero four zero two zero zero seven one one seven o_ four two four o_ nine two two one three six one three five o_ nine four nine five six zero six zero seven eight five six eight zero nine seven
 none 	o_ five o_ five zero seven zero one zero zero nine one two three o_ seven nine eight eight o_ five seven six three nine seven seven one eight eight nine
 none 	transcript three seven five one dash three seven seven zero  eight five five seven three zero six nine six six o_
 none 	o_ zero one two o_ four two five five six six six seven eight two eight nine
 none 	o_ o_ one one two three four three eight six four four eight three five six seven zero four three zero zero seven
 none 	transcript three six seven one dash three six nine zero  four five zero zero four two seven two o_ three eight five three o_ five one o_ nine seven one eight four seven six
 none 	o_ zero nine four five one o_ three two four one one five five four nine nine two six six three seven seven nine eight eight zero zero two eight five nine o_ seven o_
 none 	o_ o_ eight one two two eight six eight three five three seven one zero nine four five
 none 	transcript six nine 
 none 	uh  yeah  i m sorry 
 none 	transcript three six nine one three seven one o_  five six seven o_ six nine four five
 none 	o_ one five zero three two one seven two zero two six two four three o_ four four o_ five five four six one seven o_ o_ seven five eight six two eight three eight eight four nine eight o_
 none 	o_ zero zero one nine eight one zero zero three two eight zero nine four two five four five
 none 	transcript number three seven seven one dash three seven nine o_  nine one o_ eight
 none 	o_ four six nine o_ zero seven one six o_ one two three four zero zero zero six four seven six five nine nine zero eight five seven six seven two eight five six eight three six seven four one three nine eight nine
 none 	o_ zero
 none 	o_
 none 	i m sorry  one o_ three one four o_ four seven five seven three six nine six five seven eight
 none 	o_k 
 none 	 st 
 none 	am i on  i guess so 
 none 	radio two 
 none 	hmm 
 none 	radio two 
 none 	hello 
 none 	video killed the radio star 
 none 	wow 
 none 	mm hmm 
 none 	hi 
 none 	blow into it  it works really well 
 none 	channel b_ 
 none 	people say the strangest things when their microphones are on 
 none 	channel four 
 none 	test 
 none 	o_k 
 none 	uh oh 
 none 	radio four 
 none 	hello 
 none 	today s
 none 	so everybody  everybody s on  yeah 
 find_calendar_entry 	so y   you guys  had a   a  meeting  with uh   with  hynek  which i unfortunately had to miss  
 none 	um
 none 	mmm 
 none 	and uh somebody eh e  and uh i guess  chuck  you weren t there either  so the  uh
 none 	i  was there 
 none 	oh  you  were there 
 none 	with  hynek  
 none 	yeah 
 none 	yeah 
 none 	so everybody knows what happened except me 
 none 	o_k 
 none 	maybe somebody should tell me 
 none 	oh yeah 
 none 	alright 
 find_email 	well   uh first we discussed about some of the points that i was addressing in the mail  i  sent  last week   
 none 	uh huh 
 none 	so 
 none 	yeah 
 none 	about the um  well    the downsampling problem  
 none 	yeah 
 none 	uh and about the f   the length of the filters  and  
 none 	yeah 
 none 	what was the   w  what was the downsampling problem again  i forget 
 none 	so we had  
 none 	so the fact that there   there is no uh low pass filtering before the downsampling 
 none 	well 
 none 	uh huh 
 none 	there is because there is l_d_a filtering but that s perhaps not uh the best w  m  well 
 none 	depends what it s frequency characteristic is  yeah 
 none 	mm hmm 
 none 	system on
 none 	so you could do a   you could do a stricter one 
 none 	maybe  yeah 
 none 	yeah 
 none 	so we discussed about this  about the um  
 none 	was there any conclusion about that 
 none 	uh  try it   yeah 
 none 	i see 
 none 	i guess 
 none 	uh 
 none 	yeah  so again this is th  this is the downsampling uh of the uh   the feature vector stream and um
 none 	yeah i guess the   the uh l_d_a filters they were doing do have um
 none 	uh let s see  so the   the   the feature vectors are calculated every ten milliseconds so uh the question is how far down they are at fifty   fifty hertz  uh 
 none 	yeah 
 none 	mm hmm 
 none 	um 
 none 	sorry at twenty  five hertz since they re downsampling by two 
 none 	so  does anybody know what the frequency characteristic is 
 none 	we don t have yet um
 none 	oh o_k 
 none 	so  yeah 
 none 	o_k 
 none 	we should have a look first at  perhaps  the modulation spectrum 
 none 	yeah 
 none 	um 
 none 	so there is this  there is the um length of the filters 
 none 	um 
 none 	so the i  this idea of trying to find filters with shorter delays 
 none 	um 
 none 	hmm hmm 
 none 	we started to work with this 
 none 	mmm 
 none 	and the third point um was the um  yeah  the on line normalization where  well  the recursion f  recursion for the mean estimation is a filter with some kind of delay and that s not taken into account right now 
 none 	yeah 
 none 	um 
 none 	yeah 
 none 	and there again  yeah 
 none 	for this  the conclusion of hynek was  well 
 none 	 we can try it but   
 none 	uh huh 
 none 	um 
 none 	try   try what 
 none 	so try to um um take into account the delay of the recursion for the mean estimation 
 none 	o_k 
 none 	mmm 
 none 	and this   we ve not uh worked on this yet 
 none 	um  yeah 
 none 	and so while discussing about these   these l_d_a filters  some i  issues appeared  like well  the fact that if we look at the frequency response of these filters it s uh  well  we don t know really what s the important part in the frequency response and there is the fact that in the very low frequency  these filters don t   don t really remove a lot  compared to the   to the uh standard rasta filter 
 none 	uh and that s probably a reason why  yeah  on line normalization helps because it   it  yeah  it removed this mean 
 none 	right 
 none 	um 
 none 	yeah  but perhaps everything could   should be   could be in the filter  i mean  uh the   the mean normalization and  
 none 	yeah  so 
 none 	yeah  so basically that was   that s all we discussed about  we discussed about good things to do also uh well  generally good stuff to do for the research 
 none 	mm hmm 
 none 	and this was this l_d_a uh tuning perhaps and
 none 	hynek proposed again to his uh traps  so 
 none 	o_k 
 none 	yeah  um 
 none 	i mean i g  i guess the key thing for me is   is figuring out how to better coordinate between the two sides cuz   because um uh i was talking with hynek about it later and the   the   sort of had the sense sort of that   that neither group of people wanted to   to bother the other group too much 
 none 	mm hmm 
 none 	and   and i don t think anybody is  you know  closed in in their thinking or are unwilling to talk about things but i think that you were sort of waiting for them to tell you that they had something for you and   and that   and expected that they would do certain things and they were sor  they didn t wanna bother you and they were sort of waiting for you and   and   and uh we ended up with this thing where they   they were filling up all of the possible latency themselves  and they just had  hadn t thought of that  so 
 none 	mm hmm 
 none 	uh 
 none 	yeah  well  but  yeah 
 none 	yeah 
 none 	i mean it s true that maybe   maybe no one really thought about that   that this latency thing would be such a   a strict issue in   in uh   the other  
 none 	well  
 none 	yeah i don t know what happened really  but
 none 	yeah 
 none 	i guess it s   it s also so uh the time constraints  because  well  we discussed about that   about this problem and they told us  well  we will do all that s possible to have enough space for a network  but then  yeah  perhaps they were too short with the time and uh yeah 
 none 	then they couldn t 
 none 	i see 
 none 	but there was also problem   perhaps a problem of communication  so  yeah 
 none 	now we will try to  
 none 	just talk more 
 none 	yeah  slikes and send mails  u  s  o  o 
 none 	yeah 
 none 	yeah 
 none 	yeah 
 none 	uh 
 none 	o_k  
 none 	so there s um  
 none 	alright  well maybe we should just uh i mean you re   you re bus  other than that you folks are busy doing all the   all the things that you re trying that we talked about before right  and this   machines are busy and you re busy and
 none 	yeah 
 none 	basically 
 none 	yeah 
 none 	o_k 
 none 	um 
 none 	oh 
 find_email 	let s   let s  i mean  i think that as   as we said before that one of the things that we re imagining is that uh there   there will be uh in the system we end up with there ll be something to explicitly uh uh do something about noise in addition to the uh other things that we re talking about and that s probably the best thing to do   and there was that one email that said that  it sounded like uh uh things looked very promising up there in terms of uh i think they were using ericsson s approach or something and in addition to  
 none 	mm hmm 
 none 	they re doing some noise removal thing  right 
 none 	yeah  yeah 
 none 	so yeah we re   will start to do this also 
 none 	yeah 
 none 	uh so carmen is just looking at the ericsson   ericsson code 
 none 	yeah  we modif 
 none 	mm hmm 
 none 	yeah  i modified it   well  modifying  
 none 	and
 none 	i studied barry s sim code   more or less  to take  the first step the spectral subtraction  and we have some   the feature for italian database and we will try with this feature with the filter to find the result  but we haven t result until this moment 
 none 	mm hmm 
 none 	mm hmm 
 none 	yeah  sure 
 none 	but well  we are working in this also and maybe try another type of spectral subtraction  i don t  
 none 	yeah 
 none 	when you say you don t have a result yet you mean it s   it s just that it s in process or that you   it finished and it didn t get a good result 
 none 	no 
 none 	no  no n  we have n  we have do the experiment only have the feature   the feature but the experiment have we have not make the experiment and maybe will be good result or bad result  we don t know 
 none 	yeah 
 none 	oh 
 none 	o_k 
 none 	yeah 
 none 	yeah 
 none 	yeah 
 none 	o_k 
 none 	so um i suggest actually now we   we   we sorta move on and   and hear what s   what s   what s happening in   in other areas like what s   what s happening with your investigations about echos and so on 
 none 	oh um
 none 	well um
 find_calendar_entry 	i haven t started writing the test yet   i m  meeting with  adam   today  um and  he s going t  show me the scripts he has for um running recognition on mee  meeting recorder digits   
 none 	mm hmm 
 none 	mm hmm 
 none 	uh
 none 	i also um haven t got the code yet  i haven t asked hynek for   for the   for his code yet 
 none 	cuz i looked at uh avendano s thesis and
 none 	i don t really understand what he s doing yet but it   it   it sounded like um the channel normalization part um of his thesis um was done in a   a bit of
 none 	i don t know what the word is  a   a bit of a rough way um it sounded like he um he   he   it   it wasn t really fleshed out and maybe he did something that was interesting for the test situation but i   i m not sure if it s what i d wanna use so i have to   i have to read it more  i don t really understand what he s doing yet 
 none 	o_k 
 none 	it s my
 none 	yeah i haven t read it in a while so i m not gonna be too much help unless i read it again  so 
 none 	oh yeah 
 none 	i know this is mine here 
 none 	o_k 
 none 	um 
 create_single_reminder 	the um   so you  and then you re also gonna be  doing this echo cancelling between the   the close mounted and the   and the   the   the   what we re calling a cheating experiment uh of sorts between the distant  
 none 	uh i 
 none 	i m ho 
 none 	right  well   or i m hoping  
 send_email 	i m hoping espen will do it 
 none 	um u 
 none 	ah 
 none 	o_k 
 none 	f  um
 none 	delegate 
 none 	that s good 
 none 	it s good to delegate 
 none 	i   i think he s at least planning to do it for the cl  close mike cross talk and so maybe i can just take whatever setup he has and use it 
 none 	great 
 none 	great 
 none 	yeah actually um he should uh
 none 	i wonder who else is
 none 	i think maybe it s dan ellis is going to be doing uh a different cancellation  um 
 none 	one of the things that people working in the meeting task wanna get at is they would like to have cleaner close miked recordings 
 none 	so uh this is especially true for the lapel but even for the close   close miked uh cases um we d like to be able to have um other sounds from other people and so forth removed from   so when someone isn t speaking you d like the part where they re not speaking to actually be  
 none 	so what they re talking about doing is using ec  uh echo cancellation like techniques  it s not really echo but uh just um uh taking the input from other mikes and using uh uh a uh   an adaptive filtering approach to remove the effect of that uh other speech 
 none 	so 
 none 	um what was it  there was   there was some   some   some point where eh uh eric or somebody was   was speaking and he had lots of silence in his channel and i was saying something to somebody else uh which was in the background and it was not   it was recognizing my words  which were the background speech on the close   close mike 
 none 	hmm 
 find_calendar_entry 	oh the   what  we  talked about  yesterday    yeah that was actually my   i was wearing the  
 none 	yes 
 none 	oh you   it was you i was
 none 	i was wearing the lapel and you were sitting next to me  and i only said one thing but you were talking and it was picking up all your words 
 none 	yeah 
 none 	yeah 
 none 	yeah 
 none 	so they would like  clean channels   
 none 	uh and for that   mmm uh   that purpose uh they d like to pull it out 
 none 	so i think  
 search 	i think  dan ellis  or somebody who was working with him was going to uh work on  that   
 none 	so 
 none 	o_k 
 none 	right 
 none 	um 
 none 	and uh i don t know if we ve talked lately about the   the plans you re developing that we talked about this morning uh
 none 	i don t remember if we talked about that last week or not  but maybe just a quick reprise of   of what we were saying this morning  uh 
 none 	yeah 
 none 	o_k 
 none 	um 
 none 	so continuing to um extend uh
 none 	larry saul s work um just reading   reading how   how we can take that as a front end cuz it   it detects these features and they plug it into um back end so i ve been looking at a lot of um back end stuff people have been doing articulatory features and seeing   seeing what i can   what i can pull off the shelf and plug into um larry saul s work 
 none 	what about the stuff that um
 none 	mirjam has been doing 
 none 	oh yeah  sh 
 none 	and   and s  shawn  yeah 
 none 	and shawn 
 none 	yeah  they re   they re doing uh neural nets  just   just training up a whole bunch of neural nets and
 none 	oh 
 none 	i   i think they re trying to understand um what s good about neural nets in   in terms of  you know  their patterns of errors and
 none 	so they re training up nets to try to recognize these acoustic features 
 none 	yeah 
 none 	i see 
 none 	yeah 
 none 	but that s uh uh all   that s   is a   a certainly relevant uh study and  you know  what are the features that they re finding 
 none 	we have this problem with the overloading of the term  feature  so uh what are the variables  what we re calling this one  what are the variables that they re found   finding useful um for  
 none 	yeah 
 none 	hmm 
 none 	and their   their targets are based on canonical mappings of phones to acoustic f  features 
 none 	right  and that s certainly one thing to do and we re gonna try and do something more f  more fine than that but uh um
 none 	so um
 none 	so i guess you know what  i was trying to remember some of the things we were saying  do you ha  still have that    
 none 	oh yeah 
 none 	yeah 
 none 	there s those that uh yeah  some of   some of the issues we were talking about was in j  just getting a good handle on   on uh what  good features  are and  
 search 	what does   what did um  larry saul  use for   it was the  sonorant uh detector   right  
 none 	he di  he did uh yeah 
 none 	how did he  
 none 	h  how did he do that  wh  what was his detector 
 none 	we  oh 
 none 	um yeah  it was uh sonorance and he also had a paper on voicing too 
 none 	mm hmm 
 none 	um and basically um in his variables that he used um or measures of s_n_r at   at sub bands  actually critical bands like um the um measures of correlation and covariance um within the sub bands and um and at the upper level detecting uh sonorance and voicing 
 none 	mm hmm 
 none 	oh  o_k 
 none 	mm hmm 
 none 	so how did he combine all these features  what   what r  mmm classifier did he u 
 none 	oh 
 none 	um he used uh um uh a   a belief net where the lower levels of the belief net are   correspond to individual tests of whether there is sonorance within this critical band and then at an upper level um there s like this soft  or  gate so if   so if yeah  yeah 
 none 	hmm 
 none 	oh right  you were talking about that  yeah 
 none 	i see 
 none 	and the other thing you were talking about is   is   is where we get the targets from 
 none 	so i mean  there s these issues of what are the   what are the variables that you use and do you combine them using the soft  and or  or you do something  you know  more complicated um and then the other thing was so where do you get the targets from 
 none 	the initial thing is just the obvious that we re discussing is starting up with phone labels from somewhere and then uh doing the transformation 
 none 	but then the other thing is to do something better and eh w  why don t you tell us again about this   this database 
 none 	this is the  
 none 	oh o_k  um
 none 	yeah  so there s uh a group at um edinburgh is working on um this mocha database where um they have measurements of um articulatory positions  so you   you put some   some pellets on people s tongues and lips and   and they can tell and they
 none 	hmm 
 none 	and then tell them to talk naturally 
 none 	yeah  yeah 
 none 	well i guess if you got people who had like um you know  tongue rings  
 none 	pierced tongues and
 none 	pierced tongues  or  
 none 	yeah 
 none 	you could just mount it to that and they wouldn t even notice 
 none 	yeah it doesn t matter  
 none 	yeah 
 none 	weld it  zzz 
 none 	but i   i don t   i don t think they re doing that though 
 none 	maybe you could go to these parlors and   and you could  you know   you know have   have  you know  reduced rates if you   if you can do the measurements 
 none 	yeah  i 
 none 	that s right 
 none 	you could   what you could do is you could sell little rings and stuff with embedded you know  transmitters in them and things and
 none 	yeah 
 none 	yeah  be cool and help science 
 none 	yeah 
 none 	ye  cool 
 none 	yeah 
 none 	o_k 
 none 	yeah  so they   they   they have this   they re working on the database  it s still   it s still being   being uh transcribed and produced 
 none 	um where either you have um acoustic features at the same or   or just uh the acoustic waveform s being recorded for frame and then at each frame you have a measurement of   of the different positions of um uh articulators 
 none 	hmm 
 none 	there s a bunch of data that l  around  that   people have done studies like that w  way way back right  i mean
 none 	i can t remember where   uh wisconsin or someplace that used to have a big database of  
 none 	yeah they have a x_   x_ray  
 none 	yeah 
 none 	x_ray database 
 none 	yeah 
 none 	it s
 none 	i remember there was this guy at a_t_and_t  randolph  or r 
 none 	what was his name  do you remember that guy 
 none 	um  researcher at  a_t_and_t  a while back that was studying  trying to do speech recognition from these kinds of features 
 none 	hmm 
 none 	i can t remember what his name was 
 none 	dang  now i ll think of it 
 none 	hmm 
 search 	do you mean eh   but you   i mean   mar  you mean when was   was  mark randolph   there   or    
 none 	that s interesting 
 none 	well he was the guy   the guy that was using  
 none 	mark randolph 
 none 	yeah he s   he s   he s at motorola now 
 none 	oh is he  oh o_k 
 none 	yeah 
 none 	yeah 
 none 	yeah 
 none 	is it the guy that was using the pattern of pressure on the tongue or    
 none 	i can t remember exactly what he was using  now 
 none 	but i know   i just remember it had to do with you know uh positional parameters and trying to m  you know do speech recognition based on them 
 none 	what  
 none 	yeah 
 none 	mm hmm 
 none 	yeah 
 none 	so the only   the only uh hesitation i had about it since  i mean i haven t see the data is it sounds like it s   it s continuous variables and a bunch of them 
 none 	hmm 
 none 	and so
 none 	i don t know how complicated it is to go from there  
 none 	what you really want are these binary labels  and just a few of them 
 none 	and maybe there s a trivial mapping if you wanna do it and it s e  but it  
 create_single_reminder 	i   i   i worry a little bit that this is a research project in itself  whereas um if you did something instead that   like um having some manual annotation by uh you know  linguistics students  this would   there d be a limited s  set of things that you could do a  as per our discussions with   with john before but  the things that you could do  like nasality and voicing and a couple other things you probably could do reasonably well   
 none 	mm hmm 
 none 	mm hmm 
 none 	and then there would   it would really be uh this uh uh binary variable 
 none 	course then  that s the other question is do you want binary variables  so 
 create_single_reminder 	i mean the other thing you could do is  boot trying to   to uh get those binary variables and take the continuous variables from uh the uh uh the data itself there  but
 none 	i   i m not sure  
 none 	could you cluster the   just do some kind of clustering 
 none 	guess you could  yeah 
 none 	bin them up into different categories and  
 none 	yeah 
 none 	so anyway that s   that s uh   that s another whole direction that cou  could be looked at 
 none 	mm hmm 
 none 	um 
 none 	um 
 none 	i mean in general it s gonna be   for new data that you look at  it s gonna be hidden variable because we re not gonna get everybody sitting in these meetings to wear the pellets and  
 none 	right 
 none 	um 
 none 	right 
 none 	so 
 none 	so you re talking about using that data to get uh instead of using canonical mappings of phones  so you d use that data to give you sort of what the   the true mappings are for each phone 
 none 	right 
 none 	mm hmm 
 none 	i see 
 none 	mm hmm 
 none 	yeah 
 none 	so wh  yeah  where this fits into the rest in   in my mind  i guess  is that um we re looking at different ways that we can combine uh different kinds of   of rep  front end representations um in order to get robustness under difficult or even  you know  typical conditions 
 none 	and part of it  this robustness  seems to come from uh multi stream or multi band sorts of things and saul seems to have a reasonable way of looking at it  at least for one   one um articulatory feature 
 none 	the question is is can we learn from that to change some of the other methods we have  since  
 none 	i mean  one of the things that s nice about what he had i thought was that   that it   it um  
 none 	the decision about how strongly to train the different pieces is based on uh a   a reasonable criterion with hidden variables rather than um just assuming that you should train e  e  every detector uh with equal strength towards uh it being this phone or that phone 
 none 	hmm 
 none 	right 
 none 	so it   so um he s got these um uh uh he  and s  between these different features 
 none 	it s a soft  and   i guess but in   in principle you   you wanna get a strong concurrence of all the different things that indicate something and then he  or s  across the different   soft  or s  across the different uh multi band channels 
 none 	and um the weight yeah  the target for the training of the  and     and ed  things is something that s kept uh as a hidden variable  and is learned with e_m 
 none 	so he doesn t have  
 none 	whereas what we were doing is   is uh taking the phone target and then just back propagating from that which means that it s   it s uh i  it could be for instance that for a particular point in the data you don t want to um uh train a particular band   train the detectors for a particular band  you   you wanna ignore that band  cuz that s a   ban  band is a noisy   noisy measure 
 none 	mm hmm 
 none 	and we don t  
 none 	we re   we re still gonna try to train it up 
 none 	in our scheme we re gonna try to train it up to do as well   well as it can at predicting 
 none 	uh  maybe that s not the right thing to do 
 none 	so he doesn t have to have truth marks or   ho 
 none 	f  right  and uh he doesn t have to have hard labels 
 none 	well at the   at the tail end  yeah  he has to know what s   where it s sonorant 
 none 	right  for the full band 
 none 	but he s   but what he s  but what he s not training up   uh what he doesn t depend on as truth is um
 none 	i guess one way of describing would be if   if a sound is sonorant is it sonorant in this band  is it sonorant in that band  is it sonorant in that band  i  it s hard to even answer that what you really mean is that the whole sound is sonorant  so then it comes down to  you know  to what extent should you make use of information from particular band towards making your decision 
 none 	right 
 none 	mm hmm  o_k 
 none 	i see 
 none 	and um uh we re making in a sense sort of this hard decision that you should   you should use everything uh with   with uh equal strength 
 none 	and uh because in the ideal case we would be going for posterior probabilities  if we had uh enough data to really get posterior probabilities and if the   if we also had enough data so that it was representative of the test data then we would in fact be doing the right thing to train everything as hard as we can 
 none 	but um this is something that s more built up along an idea of robustness from   from the beginning and so you don t necessarily want to train everything up towards the  
 none 	so where did he get his   uh his tar  his uh high level targets about what s sonorant and what s not 
 none 	from uh canonical mappings um at first and then it s unclear um eh using timit right  right 
 none 	o_k 
 none 	yeah 
 none 	using timit  or using  
 none 	uh huh 
 none 	and then uh he does some fine tuning um for um special cases 
 none 	yeah 
 none 	yeah 
 none 	yeah 
 none 	i mean we ha  we have a kind of iterative training because we do this embedded viterbi  uh so there is some  something that s suggested  based on the data but it s   it s not  
 none 	i think it s  doesn t seem like it s quite the same  cuz of this   cuz then whatever that alignment is  it s that for all   all bands  well no  that s not quite right  we did actually do them separate   tried to do them separately so that would be a little more like what he did 
 none 	mm hmm 
 none 	um 
 none 	but it s still not quite the same because then it s   it s um setting targets based on where you would say the sound begins in a particular band 
 none 	where he s s  this is not a labeling per se 
 none 	mm hmm 
 none 	might be closer i guess if we did a soft   soft target uh uh embedded neural net training like we ve done a few times uh f  the forward um   do the forward calculations to get the gammas and train on those 
 none 	mmm 
 none 	uh what s next 
 none 	i could say a little bit about w  stuff i ve been playing with 
 none 	oh 
 none 	i um
 none 	you re playing 
 none 	huh 
 none 	you re playing 
 none 	yes  i m playing 
